centroid-0,centroid-1,axis_major_length,axis_minor_length,area,perimeter,circularity,maskNumber,skewness,Intensity,ImageOrigin,centroid_row_px,centroid_col_px,centroid_x_m,centroid_y_m,major_m,minor_m,area_m2,diameter_m,ParticleID
999.2818003913894,818.0293542074364,26.759371290701832,24.38227065455687,511.0,80.76955262170047,0.9843179601697665,32,1.0974929968510008,0.9630134674073159,Caleb August27_y_0.00534605810575_x_-0.004977146381,999.2818003913894,818.0293542074364,4.2605695531637306e-05,5.20459271037182e-05,1.3937172547240535e-06,1.2699099299248368e-06,1.3861762152777776e-12,1.3303741508619516e-06,38
576.687969924812,706.3609022556391,19.91613559457267,17.016768005046547,266.0,59.698484809834994,0.9379180277412494,33,1.1703829768770588,0.9500351038198379,Caleb August27_y_0.00534605810575_x_-0.004977146381,576.687969924812,706.3609022556391,3.678963032581453e-05,3.0035831766917294e-05,1.037298728883993e-06,8.862900002628409e-07,7.215711805555554e-13,9.58826100341057e-07,39
1029.5397196261683,646.8621495327103,23.956447064794233,22.765002502516094,428.0,74.76955262170047,0.9620642326388098,34,1.0523366760950918,0.97558607852023,Caleb August27_y_0.00534605810575_x_-0.004977146381,1029.5397196261683,646.8621495327103,3.3690736954828655e-05,5.3621860397196266e-05,1.2477316179580328e-06,1.185677213672713e-06,1.1610243055555553e-12,1.216308738845457e-06,40
1052.8409638554217,700.3951807228916,23.450487518328416,22.553180910094806,415.0,74.18376618407356,0.9476330628969726,37,1.0397862550657755,0.9049304798985777,Caleb August27_y_0.00534605810575_x_-0.004977146381,1052.8409638554217,700.3951807228916,3.64789156626506e-05,5.483546686746988e-05,1.2213795582462715e-06,1.1746448390674377e-06,1.125759548611111e-12,1.1977842855190786e-06,41
621.4607843137255,663.2450980392157,23.634005955073647,22.042226578079358,408.0,74.76955262170047,0.9171079600855944,38,1.0722149993039853,0.959369978299214,Caleb August27_y_0.00534605810575_x_-0.004977146381,621.4607843137255,663.2450980392157,3.454401552287581e-05,3.2367749183006536e-05,1.2309378101600857e-06,1.1480326342749664e-06,1.1067708333333331e-12,1.1887627083765464e-06,42
564.702479338843,1253.2561983471073,23.459763805392026,19.724535014186397,363.0,69.35533905932738,0.9483238883742091,39,1.1893696753063712,0.9782662849872306,Caleb August27_y_0.00534605810575_x_-0.004977146381,564.702479338843,1253.2561983471073,6.52737603305785e-05,2.9411587465564737e-05,1.221862698197501e-06,1.0273195319888747e-06,9.847005208333333e-13,1.1203764614034517e-06,43
92.48421052631579,725.0407894736842,32.98090704980043,29.40171321031327,760.0,102.08326112068522,0.9164618380546669,42,1.1217341933065206,0.9228185885649814,Caleb August27_y_0.00534605810575_x_-0.004977146381,92.48421052631579,725.0407894736842,3.776254111842105e-05,4.816885964912281e-06,1.7177555755104388e-06,1.531339229703816e-06,2.061631944444444e-12,1.6218712957018477e-06,44
880.1338289962825,225.01486988847583,19.88248487281077,17.270934256652527,269.0,58.8700576850888,0.9753785964992026,46,1.1512107322828995,0.9436544782518052,Caleb August27_y_0.00534605810575_x_-0.004977146381,880.1338289962825,225.01486988847583,1.1719524473358114e-05,4.584030359355638e-05,1.0355460871255609e-06,8.99527825867319e-07,7.297092013888887e-13,9.651437822093998e-07,45
593.0930232558139,830.8571428571429,20.35469292516442,18.84361847438914,301.0,61.45584412271571,1.0014977618533754,47,1.0801902486419486,0.9665033457048287,Caleb August27_y_0.00534605810575_x_-0.004977146381,593.0930232558139,830.8571428571429,4.327380952380952e-05,3.089026162790698e-05,1.0601402565189802e-06,9.814384622077675e-07,8.165147569444443e-13,1.02003059909129e-06,46
764.662038873463,1526.129710432368,58.96447648098056,54.455720061840694,2521.0,185.095454429505,0.9246794429953828,5,1.0827967459436705,0.7445176515252623,Caleb August27_y_0.00534605810575_x_-0.005077146381,764.662038873463,1526.129710432368,7.948592241835249e-05,3.9826147857992866e-05,3.0710664833844037e-06,2.836235419887536e-06,6.83865017361111e-12,2.951316238054523e-06,47
